stage,id,bytes,strategy,rounds,decode_ns,lifecycle_ns,bytes_per_second,paired_percent,ci95_low,ci95_high,allocations,allocated_bytes
exploratory,300M-25912208,924392,baseline,11,870324.4545454546,1070496.1818181819,1062123435.8889563,0.0,0.0,0.0,16207,8580292
exploratory,300M-25912208,924392,manual,11,892189.7272727273,1082382.7272727273,1036093525.5617766,2.5141150299100263,0.5585732394287066,4.4696568203913465,16207,8580292
exploratory,300M-25912208,924392,count,11,951582.0,1149641.2727272727,971426529.7157786,9.330297337834118,4.591576327258423,14.069018348409813,15047,2644020
exploratory,300M-25912208,924392,estimate,11,910111.2727272727,1144183.5454545454,1015691188.2103528,4.575849888739978,3.9045257431538722,5.247174034326084,17246,7227652
exploratory,300M-25912208,924392,hybrid256,11,901246.0909090909,1100536.4545454546,1025682118.7069579,3.5592009502871425,2.766919793905148,4.3514821066691365,15589,4225036
exploratory,300M-25912208,924392,bounded,11,901487.3636363636,1097106.2727272727,1025407606.6815236,3.5873135995408956,2.5733766156267746,4.601250583455016,16806,7610836
exploratory,300M-25912208,924392,native,11,877339.9090909091,1070722.5454545454,1053630400.7392595,0.8071389470982132,-0.47810466997187195,2.0923825641682985,16207,8580292
exploratory,300M-25912208,924392,u256,11,877586.0,1075367.3636363635,1053334943.8117746,0.8370954714230217,0.1728976837707482,1.501293259075295,16207,8580292
exploratory,300M-25912208,924392,integers,11,885220.8181818182,1082239.9090909092,1044250181.4390635,1.7152993696544419,1.1164623336933652,2.3141364056155185,16207,8580292
exploratory,300M-25912208,924392,count_int,11,949029.8181818182,1123615.6363636365,974038941.970211,9.039920685600164,0.6129339460994796,17.46690742510085,15047,2644020
exploratory,300M-25912208,924392,estimate_int,11,906804.0,1118924.3636363635,1019395591.5501034,4.200815541886471,1.7603803879635995,6.641250695809343,17246,7227652
exploratory,300M-25912208,924392,hybrid_int,11,899865.5454545454,1090431.0,1027255687.9962169,3.3990672070492334,2.285211639786599,4.512922774311868,15589,4225036
exploratory,300M-25912209,970600,baseline,11,983961.0909090909,1173572.8181818181,986421118.6473374,0.0,0.0,0.0,17839,8853466
exploratory,300M-25912209,970600,manual,11,962944.9090909091,1178213.0909090908,1007949666.5248668,-1.146218679077999,-7.51538682716197,5.2229494690059735,17839,8853466
exploratory,300M-25912209,970600,count,11,1023235.5454545454,1251627.5454545454,948559698.0202994,5.028268917548174,-1.52376623164123,11.580304066737579,16489,2847098
exploratory,300M-25912209,970600,estimate,11,1001757.0,1245543.9090909092,968897646.8345118,2.6761434229465073,-2.735683104952223,8.087969950845238,18926,7728322
exploratory,300M-25912209,970600,hybrid256,11,997691.5454545454,1208358.5454545454,972845770.2403376,2.2844972490238615,-3.2949989970404734,7.863993495088197,17141,4575730
exploratory,300M-25912209,970600,bounded,11,991875.9090909091,1218158.0909090908,978549827.7597959,1.6856791239782514,-3.7952764237216305,7.166634671678133,18607,7958226
exploratory,300M-25912209,970600,native,11,952901.7272727273,1170095.4545454546,1018573030.3773574,-2.2716458641891184,-7.8857918780521405,3.3425001496739033,17839,8853466
exploratory,300M-25912209,970600,u256,11,958732.6363636364,1175687.0,1012378178.4266521,-1.7535379031656866,-6.895011510004726,3.387935703673352,17839,8853466
exploratory,300M-25912209,970600,integers,11,950943.3636363636,1170998.0909090908,1020670669.9003296,-2.4132229880256357,-8.263610052401074,3.4371640763498013,17839,8853466
exploratory,300M-25912209,970600,count_int,11,1005728.7272727273,1239248.3636363635,965071369.3264115,3.2337018443560517,-3.2030371047190336,9.670440793431137,16489,2847098
exploratory,300M-25912209,970600,estimate_int,11,1029162.0909090909,1334876.5454545454,943097310.4952192,4.319202787490376,1.7189288582316333,6.919476716749118,18926,7728322
exploratory,300M-25912209,970600,hybrid_int,11,1048749.2727272727,1277380.4545454546,925483359.3123307,5.81299970976784,0.9619086177592031,10.664090801776476,17141,4575730
exploratory,300M-25912210,915771,baseline,11,950638.3636363636,1148685.0909090908,963322158.0675645,0.0,0.0,0.0,17163,6507830
exploratory,300M-25912210,915771,manual,11,919255.9090909091,1130885.0,996208989.187401,-1.5941502287064468,-9.275526458279481,6.087226000866587,17163,6507830
exploratory,300M-25912210,915771,count,11,952615.1818181818,1180209.3636363635,961323121.3176131,1.997642838505828,-6.039685688849398,10.034971365861054,15625,2545214
exploratory,300M-25912210,915771,estimate,11,955130.7272727273,1200157.2727272727,958791266.8403887,2.332102884895729,-7.983344695614557,12.647550465406015,17901,5200446
exploratory,300M-25912210,915771,hybrid256,11,936820.7272727273,1143093.3636363635,977530677.2577425,0.27344841679010073,-7.482012211375036,8.028909044955236,16360,4169462
exploratory,300M-25912210,915771,bounded,11,951942.1818181818,1167685.8181818181,962002753.4139775,1.965801888258995,-6.592999562163885,10.524603338681874,17924,5589478
exploratory,300M-25912210,915771,native,11,910476.4545454546,1123639.0,1005815137.1494704,-2.492273227055915,-10.385495298532847,5.400948844421016,17163,6507830
exploratory,300M-25912210,915771,u256,11,913502.1818181818,1126999.1818181819,1002483648.3447719,-2.1811464253052573,-9.975877760977403,5.613584910366889,17163,6507830
exploratory,300M-25912210,915771,integers,11,915595.4545454546,1121559.6363636365,1000191728.1848375,-1.9440142029649619,-9.898490000167813,6.0104615942378885,17163,6507830
exploratory,300M-25912210,915771,count_int,11,938149.3636363636,1174766.7272727273,976146267.8505448,0.3887549116963532,-7.2517614686177,8.029271292010407,15625,2545214
exploratory,300M-25912210,915771,estimate_int,11,919001.4545454546,1157009.5454545454,996484821.0745734,-1.6075407768182108,-9.392753420496193,6.177671866859772,17901,5200446
exploratory,300M-25912210,915771,hybrid_int,11,928218.0,1139199.1818181819,986590434.5746366,-0.6455059097515071,-8.351221807091758,7.060209987588743,16360,4169462
exploratory,300M-25912211,958731,baseline,11,979322.1818181818,1213838.2727272727,978974047.355945,0.0,0.0,0.0,18597,6980690
exploratory,300M-25912211,958731,manual,11,1014110.4545454546,1239378.4545454546,945391101.8299513,3.530043590801006,1.826748774342907,5.2333384072591045,18597,6980690
exploratory,300M-25912211,958731,count,11,1077045.1818181819,1325174.4545454546,890149286.3851326,9.975959120275753,1.3560715176450966,18.59584672290641,17050,2645210
exploratory,300M-25912211,958731,estimate,11,1019907.1818181818,1276646.3636363635,940017892.8938186,4.145965712281888,2.440377002547947,5.851554422015829,19418,5461642
exploratory,300M-25912211,958731,hybrid256,11,1035506.3636363636,1256863.3636363635,925857178.3501616,5.705732802562752,3.356109802888353,8.05535580223715,17816,4446722
exploratory,300M-25912211,958731,bounded,11,1034430.6363636364,1265640.6363636365,926819997.6851561,5.560225617058072,2.5026228310440373,8.617828403072107,19702,5886954
exploratory,300M-25912211,958731,native,11,974943.8181818182,1209002.4545454546,983370510.3007333,-0.42865091254185633,-1.331446401553082,0.4741445764693693,18597,6980690
exploratory,300M-25912211,958731,u256,11,981810.0,1213336.0,976493415.2229047,0.29658987967875167,-1.4677388495653532,2.0609186089228566,18597,6980690
exploratory,300M-25912211,958731,integers,11,988984.8181818182,1232833.4545454546,969409218.801318,1.0237828909776778,-0.49524190761001674,2.5428076895653726,18597,6980690
exploratory,300M-25912211,958731,count_int,11,1041121.5454545454,1300581.0,920863663.0235384,6.27873225277508,-0.9805956219939214,13.538060127544082,17050,2645210
exploratory,300M-25912211,958731,estimate_int,11,989667.1818181818,1250442.3636363635,968740822.7871648,1.119470803029752,-0.7773502268964863,3.0162918329559902,19418,5461642
exploratory,300M-25912211,958731,hybrid_int,11,1013519.3636363636,1234462.4545454546,945942459.9054617,3.491275714836923,1.7709535823405917,5.211597847333254,17816,4446722
exploratory,300M-25912212,841414,baseline,11,831121.6363636364,1002552.8181818182,1012383703.1621451,0.0,0.0,0.0,15519,6315245
exploratory,300M-25912212,841414,manual,11,856387.8181818182,1035279.1818181818,982515143.4152708,3.0434478126819218,2.0835994485459484,4.003296176817895,15519,6315245
exploratory,300M-25912212,841414,count,11,889077.3636363636,1083463.6363636365,946390083.0390974,7.01900506372233,3.877949058732335,10.160061068712324,14081,2191549
exploratory,300M-25912212,841414,estimate,11,867906.8181818182,1075910.9090909092,969475043.1419376,4.442258005042475,3.1508103946575723,5.733705615427377,16172,5051237
exploratory,300M-25912212,841414,hybrid256,11,870304.0,1043150.5454545454,966804702.7245653,4.722822345778796,3.644999762814467,5.800644928743124,14761,3622021
exploratory,300M-25912212,841414,bounded,11,873486.2727272727,1057871.3636363635,963282453.6244469,5.1130014819973955,3.950945671273058,6.275057292721733,16342,5306573
exploratory,300M-25912212,841414,native,11,843305.7272727273,1025968.7272727273,997756771.700288,1.4755813398751538,0.5503844441439381,2.40077823560637,15519,6315245
exploratory,300M-25912212,841414,u256,11,849803.0,1030965.5454545454,990128300.3237221,2.264709614271345,0.9809943136554038,3.5484249148872866,15519,6315245
exploratory,300M-25912212,841414,integers,11,853791.5454545454,1027083.8181818182,985502848.417226,2.7833571190433717,-0.6767120567251981,6.2434262948119414,15519,6315245
exploratory,300M-25912212,841414,count_int,11,866168.0,1090941.4545454546,971421248.5337718,4.241319195002724,2.6333846636190477,5.849253726386401,14081,2191549
exploratory,300M-25912212,841414,estimate_int,11,868788.4545454546,1059125.9090909092,968491231.2056717,4.593465016740206,-1.184735548383081,10.371665581863493,16172,5051237
exploratory,300M-25912212,841414,hybrid_int,11,871160.4545454546,1046848.2727272727,965854218.4849571,4.842673578652262,2.8758953962154754,6.809451761089048,14761,3622021
exploratory,300M-25912213,882874,baseline,11,844564.4545454546,1034527.2727272727,1045360120.5311958,0.0,0.0,0.0,15545,6255672
exploratory,300M-25912213,882874,manual,11,867130.0909090909,1056838.5454545454,1018156340.3876381,2.6851820852929054,1.6031668565210206,3.76719731406479,15545,6255672
exploratory,300M-25912213,882874,count,11,880230.2727272727,1083885.3636363635,1003003449.6138562,4.238470915684657,3.3077024118967167,5.169239419472598,14120,2302768
exploratory,300M-25912213,882874,estimate,11,870756.3636363636,1089906.8181818181,1013916219.1281978,3.1184269123717754,2.0568326177506338,4.180021206992917,16296,4998400
exploratory,300M-25912213,882874,hybrid256,11,868714.0,1055260.2727272727,1016299956.0269548,2.8750456804251883,1.9078691334080313,3.8422222274423454,14784,3750104
exploratory,300M-25912213,882874,bounded,11,868863.6363636364,1068021.0,1016124928.0669631,2.894001937293186,1.8724302233295604,3.9155736512568113,16261,5323544
exploratory,300M-25912213,882874,native,11,853105.9090909091,1048595.0909090908,1034893781.1728588,1.0323027902597315,-0.4668090384439798,2.531414618963443,15545,6255672
exploratory,300M-25912213,882874,u256,11,868193.7272727273,1068566.0909090908,1016908982.7144779,2.827060799365538,0.4282454377379801,5.225876160993096,15545,6255672
exploratory,300M-25912213,882874,integers,11,855753.0,1043736.2727272727,1031692556.1464581,1.3464567403963088,0.10340021144706801,2.5895132693455496,15545,6255672
exploratory,300M-25912213,882874,count_int,11,870858.0,1075233.6363636365,1013797886.6818701,3.1217973899373983,2.346306980759082,3.8972877991157144,14120,2302768
exploratory,300M-25912213,882874,estimate_int,11,857094.3636363636,1078199.5454545454,1030077944.1067165,1.4992448943215537,0.4176995942449373,2.58079019439817,16296,4998400
exploratory,300M-25912213,882874,hybrid_int,11,861583.4545454546,1045151.8181818182,1024710949.7544584,2.028717227745611,1.135982842189267,2.9214516133019552,14784,3750104
exploratory,300M-25912214,863121,baseline,11,812983.5454545454,988261.9090909091,1061670933.9638877,0.0,0.0,0.0,14908,6063899
exploratory,300M-25912214,863121,manual,11,836329.0,1011394.8181818182,1032035239.7202536,2.876656209251016,2.334368792773108,3.4189436257289243,14908,6063899
exploratory,300M-25912214,863121,count,11,854969.6363636364,1039593.9090909091,1009534097.2236547,5.187196619669278,3.438086457264113,6.936306782074443,13331,2198571
exploratory,300M-25912214,863121,estimate,11,837052.0909090909,1053222.7272727273,1031143711.8120052,2.992427950701841,1.75912803556897,4.2257278658347115,15611,4737147
exploratory,300M-25912214,863121,hybrid256,11,841338.8181818182,1010509.0909090909,1025889904.6941092,3.5149441145107723,2.328405473445714,4.701482755575831,14072,3561115
exploratory,300M-25912214,863121,bounded,11,846762.9090909091,1027945.2727272727,1019318383.8515708,4.194570325613272,2.6707785594547673,5.718362091771777,15774,5185931
exploratory,300M-25912214,863121,native,11,822188.0,1000448.3636363636,1049785450.5295626,1.1713167167149137,-0.5122854406556208,2.854918874085448,14908,6063899
exploratory,300M-25912214,863121,u256,11,828594.8181818182,1002907.2727272727,1041668353.5312741,1.9548994977145826,0.15017537910206813,3.7596236163270973,14908,6063899
exploratory,300M-25912214,863121,integers,11,825675.7272727273,1003220.8181818182,1045351063.971515,1.5962566942878655,0.18604939690692435,3.0064639916688067,14908,6063899
exploratory,300M-25912214,863121,count_int,11,835340.2727272727,1027138.6363636364,1033256779.518156,2.7822532145187617,1.5656133776743284,3.9988930513631953,13331,2198571
exploratory,300M-25912214,863121,estimate_int,11,824387.0,1086088.5454545454,1046985214.4684474,1.430348278379858,0.36021179259441793,2.5004847641652983,15611,4737147
exploratory,300M-25912214,863121,hybrid_int,11,829713.1818181818,1005768.7272727273,1040264297.2462007,2.087826968207107,0.8334166217830523,3.342237314631162,14072,3561115
exploratory,300M-25912215,874536,baseline,11,851126.8181818182,1036072.9090909091,1027503753.0460955,0.0,0.0,0.0,15980,6452494
exploratory,300M-25912215,874536,manual,11,873705.0,1072171.9090909092,1000951121.9461946,2.7089754219604427,0.9283459882274183,4.489604855693467,15980,6452494
exploratory,300M-25912215,874536,count,11,928156.0909090909,1109755.5454545454,942229446.712382,9.209251013374613,2.4647897713375126,15.953712255411714,14325,2222966
exploratory,300M-25912215,874536,estimate,11,892493.5454545454,1105055.2727272727,979879355.3790916,4.88160546143098,2.2927174619069253,7.470493460955035,16558,5040526
exploratory,300M-25912215,874536,hybrid256,11,913764.3636363636,1105820.4545454546,957069497.1291584,7.434322867121155,2.9837360501526833,11.884909684089628,15113,3693334
exploratory,300M-25912215,874536,bounded,11,909996.5454545454,1080723.3636363635,961032219.7027322,7.008493302076365,2.5390902325038276,11.477896371648903,16841,5430446
exploratory,300M-25912215,874536,native,11,856741.2727272727,1046804.6363636364,1020770246.3266199,0.7207923322539369,-0.9433723360441884,2.3849570005520624,15980,6452494
exploratory,300M-25912215,874536,u256,11,873163.1818181818,1056614.7272727273,1001572235.5344388,2.616580146837242,1.0820214902082603,4.151138803466223,15980,6452494
exploratory,300M-25912215,874536,integers,11,862234.0,1052435.5454545454,1014267588.612836,1.3516458257810722,-0.02179379029304984,2.725085441855194,15980,6452494
exploratory,300M-25912215,874536,count_int,11,887433.0,1131477.8181818181,985467071.8803561,4.335625209045597,2.0113001240023394,6.659950294088855,14325,2222966
exploratory,300M-25912215,874536,estimate_int,11,868787.2727272727,1084028.0909090908,1006616956.1332097,2.102638173228975,-0.3666021821925227,4.571878528650473,16558,5040526
exploratory,300M-25912215,874536,hybrid_int,11,880622.7272727273,1067264.4545454546,993088155.5923752,3.5301701135150165,1.366247259501434,5.694092967528599,15113,3693334
exploratory,300M-25912216,918764,baseline,11,872380.0909090909,1055338.8181818181,1053169380.6108909,0.0,0.0,0.0,16498,6541333
exploratory,300M-25912216,918764,manual,11,907252.4545454546,1089459.4545454546,1012688359.6697601,4.044306725939703,2.1921404051161386,5.896473046763267,16498,6541333
exploratory,300M-25912216,918764,count,11,917675.1818181818,1120725.6363636365,1001186496.2716557,5.286268193864331,2.860079896993795,7.712456490734867,14816,2316381
exploratory,300M-25912216,918764,estimate,11,909904.1818181818,1135982.7272727273,1009737089.2000017,4.390665223625979,2.0511429430097,6.7301875042422585,17336,5197237
exploratory,300M-25912216,918764,hybrid256,11,920935.3636363636,1103292.3636363635,997642219.2891042,5.652772314090188,3.411195999960993,7.894348628219383,15642,3842453
exploratory,300M-25912216,918764,bounded,11,911096.3636363636,1105100.5454545454,1008415834.6687208,4.531758323595375,2.0062402642036243,7.057276382987126,17377,5547565
exploratory,300M-25912216,918764,native,11,890404.7272727273,1078202.0,1031849867.6597731,2.1320769193460083,0.18047907257277584,4.083674766119241,16498,6541333
exploratory,300M-25912216,918764,u256,11,897435.7272727273,1090461.8181818181,1023765794.116631,2.942197745268341,0.8531687416967229,5.031226748839959,16498,6541333
exploratory,300M-25912216,918764,integers,11,898660.0,1083493.7272727273,1022371085.8389157,3.0662433300367553,1.163137696344377,4.969348963729134,16498,6541333
exploratory,300M-25912216,918764,count_int,11,914127.0909090909,1123766.4545454546,1005072499.3680011,4.860835356134779,2.550027654413258,7.171643057856301,14816,2316381
exploratory,300M-25912216,918764,estimate_int,11,893306.0909090909,1134862.0,1028498528.4999024,2.4664489985506473,0.4499022507469381,4.482995746354357,17336,5197237
exploratory,300M-25912216,918764,hybrid_int,11,907604.3636363636,1090947.0,1012295705.9383503,4.097750206333634,2.2738531428530724,5.921647269814196,15642,3842453
exploratory,300M-25912217,893561,baseline,11,866076.6363636364,1079197.7272727273,1031734332.1391987,0.0,0.0,0.0,16412,6310463
exploratory,300M-25912217,893561,manual,11,901100.9090909091,1078661.0,991632558.557159,3.984447743477579,1.1859700091854433,6.782925477769714,16412,6310463
exploratory,300M-25912217,893561,count,11,912772.9090909091,1118713.0909090908,978952148.0101295,5.414112689476565,4.19705044104353,6.6311749379096,14802,2358599
exploratory,300M-25912217,893561,estimate,11,895141.8181818182,1122986.8181818181,998234002.5348954,3.383292020765976,1.955232378624242,4.81135166290771,17110,5119831
exploratory,300M-25912217,893561,hybrid256,11,907418.3636363636,1100008.9090909092,984728804.053698,4.794942706788336,3.511459654042749,6.078425759533923,15591,3896455
exploratory,300M-25912217,893561,bounded,11,908053.5454545454,1108310.2727272727,984039988.0303415,4.8780475529157785,3.020191533525907,6.73590357230565,17329,5484055
exploratory,300M-25912217,893561,native,11,878876.9090909091,1070161.7272727273,1016707790.0866457,1.5075265328709164,-0.3913623511666866,3.4064154169085192,16412,6310463
exploratory,300M-25912217,893561,u256,11,880086.7272727273,1072356.0909090908,1015310164.6800511,1.6470249314480319,-0.15943411066598911,3.4534839735620526,16412,6310463
exploratory,300M-25912217,893561,integers,11,880534.9090909091,1073148.0,1014793383.856342,1.6999278376873055,-0.14991985143225017,3.549775526806861,16412,6310463
exploratory,300M-25912217,893561,count_int,11,903953.1818181818,1115379.1818181819,988503628.2550837,4.40861116929558,2.465346215053925,6.3518761235372345,14802,2358599
exploratory,300M-25912217,893561,estimate_int,11,871562.6363636364,1100658.6363636365,1025240140.7753618,0.6710403950515051,-0.6183855337553668,1.960466323858377,17110,5119831
exploratory,300M-25912217,893561,hybrid_int,11,898877.7272727273,1079637.6363636365,994085149.613331,3.8172411133536803,1.9386581056727998,5.695824121034561,15591,3896455
exploratory,300M-25912218,897083,baseline,11,946360.1818181818,1181356.0,947929781.1077505,0.0,0.0,0.0,17171,8647894
exploratory,300M-25912218,897083,manual,11,929646.0,1153410.0,964972688.5287519,-1.3352983579202398,-5.390946356135704,2.7203496402952236,17171,8647894
exploratory,300M-25912218,897083,count,11,974066.6363636364,1244527.6363636365,920966766.0407404,3.3259490128581315,-0.5458892125869688,7.197787238303231,15895,2612806
exploratory,300M-25912218,897083,estimate,11,1003410.8181818182,1221069.1818181819,894033613.8945718,5.98407717758097,1.8562943301523855,10.111860025009554,18398,7603446
exploratory,300M-25912218,897083,hybrid256,11,945858.5454545454,1145814.7272727273,948432515.9518375,0.3988402864025555,-3.86996562707176,4.667646199876871,16534,4258430
exploratory,300M-25912218,897083,bounded,11,955940.6363636364,1170507.3636363635,938429611.5002196,1.5366118125836163,-3.5167762802460976,6.58999990541333,17918,7838110
exploratory,300M-25912218,897083,native,11,918528.7272727273,1125968.1818181819,976652088.6761992,-2.4586838076657522,-7.065689532394833,2.148321917063328,17171,8647894
exploratory,300M-25912218,897083,u256,11,920516.0,1131974.2727272727,974543625.531767,-2.2532301487066064,-6.800423739402094,2.293963441988881,17171,8647894
exploratory,300M-25912218,897083,integers,11,928239.7272727273,1160607.1818181819,966434611.2784148,-1.4605294517549228,-5.901260905959269,2.980202002449424,17171,8647894
exploratory,300M-25912218,897083,count_int,11,950240.1818181818,1178828.9090909092,944059214.8855764,0.9083657388759957,-3.844573822701193,5.661305300453185,15895,2612806
exploratory,300M-25912218,897083,estimate_int,11,949523.9090909091,1189041.0909090908,944771365.3244215,0.8155458202649712,-3.7177551230817003,5.348846763611643,18398,7603446
exploratory,300M-25912218,897083,hybrid_int,11,935123.0,1144653.7272727273,959320859.3949673,-0.7043992315318612,-5.395498854190629,3.986700391126907,16534,4258430
exploratory,300M-25912219,864982,baseline,11,864281.7272727273,1061640.4545454546,1000810236.6452689,0.0,0.0,0.0,15456,6035981
exploratory,300M-25912219,864982,manual,11,883469.4545454546,1085923.6363636365,979074030.856034,2.2236413425818027,0.9993342929931224,3.447948392170483,15456,6035981
exploratory,300M-25912219,864982,count,11,935256.0909090909,1144135.4545454546,924861124.5709367,8.209413530014709,6.65969790585542,9.759129154173998,14076,2461853
exploratory,300M-25912219,864982,estimate,11,908626.0,1129073.3636363635,951967035.9421809,5.140527028113308,4.1231159858399575,6.157938070386658,16481,4864525
exploratory,300M-25912219,864982,hybrid256,11,906085.6363636364,1095490.3636363635,954636035.8071713,4.850640601104385,3.507583009944044,6.193698192264726,14764,3936005
exploratory,300M-25912219,864982,bounded,11,901827.0,1098527.9090909092,959144048.6922659,4.347291378898856,2.6292270008169476,6.065355756980764,16243,5103085
exploratory,300M-25912219,864982,native,11,874130.8181818182,1070714.8181818181,989533811.1967638,1.1541830140151805,-1.080036672363743,3.3884027003941037,15456,6035981
exploratory,300M-25912219,864982,u256,11,874635.8181818182,1067802.0909090908,988962471.0295006,1.2115032417335803,-0.07293116304675706,2.4959376465139176,15456,6035981
exploratory,300M-25912219,864982,integers,11,889775.1818181818,1082353.2727272727,972135453.6237806,2.9453465764355418,1.289463171061422,4.601229981809661,15456,6035981
exploratory,300M-25912219,864982,count_int,11,923528.7272727273,1124368.8181818181,936605407.5593061,6.858141085627886,5.218522862801295,8.497759308454476,14076,2461853
exploratory,300M-25912219,864982,estimate_int,11,899369.5454545454,1117365.6363636365,961764832.2334889,4.0617632592239845,2.8516661892512927,5.271860329196676,16481,4864525
exploratory,300M-25912219,864982,hybrid_int,11,905339.1818181818,1087403.9090909092,955423135.7388809,4.753588886619604,3.5887802840458853,5.918397489193323,14764,3936005
exploratory,300M-25912220,855922,baseline,11,847059.3636363636,1038278.6363636364,1010462827.9245857,0.0,0.0,0.0,16030,6085813
exploratory,300M-25912220,855922,manual,11,862324.1818181818,1057174.0909090908,992575667.0714221,1.807486194587476,1.189479805365206,2.425492583809746,16030,6085813
exploratory,300M-25912220,855922,count,11,900919.5454545454,1105163.9090909092,950053758.2056314,6.361828280922577,5.53671705294119,7.186939508903963,14493,2374781
exploratory,300M-25912220,855922,estimate,11,879411.2727272727,1098763.0909090908,973289775.2670071,3.8225457608655526,3.0831101195518666,4.561981402179239,16665,5005717
exploratory,300M-25912220,855922,hybrid256,11,890795.4545454546,1076469.5454545454,960851333.0781987,5.1644331915094766,4.695774255735323,5.63309212728363,15291,3915549
exploratory,300M-25912220,855922,bounded,11,884825.2727272727,1082201.2727272727,967334485.5553403,4.462049637712444,4.049360204551436,4.874739070873452,16815,5359957
exploratory,300M-25912220,855922,native,11,851804.7272727273,1043906.3636363636,1004833587.5529304,0.5633790915408327,0.14041918373087836,0.986338999350787,16030,6085813
exploratory,300M-25912220,855922,u256,11,852521.4545454546,1047010.8181818182,1003988809.2392449,0.6493252363110531,0.07835634950055781,1.2202941231215485,16030,6085813
exploratory,300M-25912220,855922,integers,11,855277.2727272727,1048625.7272727273,1000753822.5243276,0.975165978457613,0.4309202874585053,1.5194116694567206,16030,6085813
exploratory,300M-25912220,855922,count_int,11,893564.2727272727,1116580.0,957874017.7106861,5.4889370795222145,4.310821241358379,6.66705291768605,14493,2374781
exploratory,300M-25912220,855922,estimate_int,11,862801.2727272727,1089382.0,992026816.6671479,1.8599723446285616,1.1549666498536992,2.564978039403424,16665,5005717
exploratory,300M-25912220,855922,hybrid_int,11,877284.2727272727,1064983.6363636365,975649543.2650783,3.572758068697812,3.094176633864894,4.0513395035307305,15291,3915549
exploratory,300M-25912221,838231,baseline,11,869623.0,1061602.8181818181,963901598.7387638,0.0,0.0,0.0,15901,6251675
exploratory,300M-25912221,838231,manual,11,891878.4545454546,1077569.0,939848917.4482907,2.574853615335403,1.7424949863740147,3.4072122442967916,15901,6251675
exploratory,300M-25912221,838231,count,11,934386.6363636364,1147111.5454545454,897092239.313432,7.4726300427669985,5.989274143376685,8.955985942157312,14338,2384259
exploratory,300M-25912221,838231,estimate,11,905996.8181818182,1139928.9090909092,925203028.5075253,4.2273537885436046,2.575607295606149,5.87910028148106,16772,4893875
exploratory,300M-25912221,838231,hybrid256,11,913884.6363636364,1106300.9090909092,917217520.2937391,5.132404545849613,3.2694365834102035,6.995372508289022,15125,3873579
exploratory,300M-25912221,838231,bounded,11,911574.0909090909,1112929.0909090908,919542370.0163004,4.85981374857707,3.0492303738624313,6.670397123291708,16672,5292995
exploratory,300M-25912221,838231,native,11,880827.0909090909,1075235.0,951640802.890011,1.3327828583552292,-0.6718966534441362,3.3374623701545945,15901,6251675
exploratory,300M-25912221,838231,u256,11,879589.2727272727,1076112.8181818181,952980016.9128525,1.1940507209759033,-0.3426437569381817,2.7307451988899882,15901,6251675
exploratory,300M-25912221,838231,integers,11,880065.4545454546,1076683.1818181819,952464382.8145014,1.2427341601700266,-0.14373507059687207,2.629203390936925,15901,6251675
exploratory,300M-25912221,838231,count_int,11,942677.2727272727,1156503.5454545454,889202513.1516137,8.51883180817178,0.6079750227944514,16.42968859354911,14338,2384259
exploratory,300M-25912221,838231,estimate_int,11,886666.2727272727,1109703.3636363635,945373728.2931807,2.013261877745505,0.3179133114637529,3.7086104440272574,16772,4893875
exploratory,300M-25912221,838231,hybrid_int,11,900147.1818181818,1091163.4545454546,931215491.1232194,3.5349871360651868,2.611258756750498,4.458715515379875,15125,3873579
exploratory,300M-25912222,883396,baseline,11,855180.3636363636,1043051.8181818182,1032993784.1926807,0.0,0.0,0.0,16451,6352545
exploratory,300M-25912222,883396,manual,11,886889.9090909091,1096805.1818181819,996060492.9032394,3.731688157537623,2.149968571319146,5.3134077437561,16451,6352545
exploratory,300M-25912222,883396,count,11,910579.3636363636,1111355.4545454546,970147178.025419,6.4991372216420915,4.3036083285375675,8.694666114746616,14755,2307561
exploratory,300M-25912222,883396,estimate,11,917108.0909090909,1164857.6363636365,963240875.0470476,7.283779104613524,3.307472072950512,11.260086136276536,17270,5124553
exploratory,300M-25912222,883396,hybrid256,11,900746.6363636364,1080974.0,980737495.2476294,5.3445706138764635,3.932140682430126,6.757000545322801,15593,3845785
exploratory,300M-25912222,883396,bounded,11,900595.0909090909,1160597.5454545454,980902526.470881,5.338844016637106,3.530903285613258,7.146784747660954,17300,5517353
exploratory,300M-25912222,883396,native,11,917152.7272727273,1116839.2727272727,963193995.6466058,7.279494726232413,-3.8465336836178405,18.405523136082664,16451,6352545
exploratory,300M-25912222,883396,u256,11,906751.3636363636,1104371.0909090908,974242813.8815241,6.071089758595034,-2.009604431782903,14.15178394897297,16451,6352545
exploratory,300M-25912222,883396,integers,11,874555.0909090909,1079820.0,1010109036.2205988,2.28782425887502,0.7369352797784816,3.8387132379715587,16451,6352545
exploratory,300M-25912222,883396,count_int,11,895163.1818181818,1113744.7272727273,986854707.5469735,4.6984716874775225,3.3135322659487847,6.08341110900626,14755,2307561
exploratory,300M-25912222,883396,estimate_int,11,881937.3636363636,1104100.0,1001653900.1790583,3.1467550339002996,1.5672859917385462,4.726224076062053,17270,5124553
exploratory,300M-25912222,883396,hybrid_int,11,899562.9090909091,1084845.0909090908,982028039.4761416,5.206448334459169,2.3302226368980596,8.082674032020279,15593,3845785
